"error","errorText","isin","mvUnitNotional","scenarioDate","scenarioSpecId","tradehubMessageId","type","zeroSimulation"
"false","","NO0010821598","0.1079227797255874","2009-04-16","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10902874329090433","2009-04-17","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.1072846112000559","2009-04-20","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10787285112201868","2009-04-21","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10828621245817903","2009-04-22","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10875924463886244","2009-04-23","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10788558549235534","2009-04-24","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10698227945629363","2009-04-27","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10787434155371685","2009-04-28","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10827909721558043","2009-04-29","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10796977151346922","2009-04-30","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10779609953886529","2009-05-04","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10792189877766747","2009-05-05","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10728698834537005","2009-05-06","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10932206935719213","2009-05-07","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.0","2009-05-08","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10686710171474453","2009-05-11","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10728494064200245","2009-05-12","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10679580632195285","2009-05-13","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10798077979995292","2009-05-14","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
"false","","NO0010821598","0.10806640899892887","2009-05-15","dcbb3bfa-eb56-4fee-8bb6-73203ebcb351","1b889356296c789dcde49229ad1d9837b1512ac7","position","false"
